Study ID	Control	Category	DisplayUnit	Site Number	Site Name	ControlOriginal	ControlType	Form	Proxy	NatureOfMeasurement	UsedIndependently	Meta	UnitType	Unit	TimeSeriesMeasured	TimeSeriesUsedForStats	Variable Temporal Resolution	Temoral Resolution Coarsest (y)	Temporal Resolution Finest (y)	Temporal Extent StartDate	Temporal Extent EndDate	Temporal Extent (y)	Number of Time Points	Prior Manip / Obs at Site (y)	Extent	Metaanalysis	LatDD	LonDD
SRB-394	Ice and Frost	Atmosphere	6 Ice and Frost	6	Vatnahver	Frost Free Days	PROX	NO	Frost Free Days	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.85	-45.382
SRB-394	Ice and Frost	Atmosphere	6 Ice and Frost	7	Vatnahver	Frost Free Days	PROX	NO	Frost Free Days	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.832	-45.468
SRB-394	Ice and Frost	Atmosphere	6 Ice and Frost	8	Upernaviarsuk	Frost Free Days	PROX	NO	Frost Free Days	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.756	-45.888
SRB-394	Ice and Frost	Atmosphere	6 Ice and Frost	9	Upernaviarsuk	Frost Free Days	PROX	NO	Frost Free Days	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.757	-45.89
SRB-394	Snow Dynamics	Atmosphere	8 Snow	1	Qinngua Kangilleq	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.259	-45.5
SRB-394	Snow Dynamics	Atmosphere	8 Snow	2	Narsarsuaq	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.181	-45.413
SRB-394	Snow Dynamics	Atmosphere	8 Snow	3	Qassiarsuk	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.166	-45.519
SRB-394	Snow Dynamics	Atmosphere	8 Snow	4	Itilleq	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.004	-45.448
SRB-394	Snow Dynamics	Atmosphere	8 Snow	5	Ipiutaq	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.998	-45.713
SRB-394	Snow Dynamics	Atmosphere	8 Snow	6	Vatnahver	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.85	-45.382
SRB-394	Snow Dynamics	Atmosphere	8 Snow	7	Vatnahver	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.832	-45.468
SRB-394	Snow Dynamics	Atmosphere	8 Snow	8	Upernaviarsuk	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.756	-45.888
SRB-394	Snow Dynamics	Atmosphere	8 Snow	9	Upernaviarsuk	Snow Cover	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.757	-45.89
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Qinngua Kangilleq	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.259	-45.5
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	2	Narsarsuaq	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.181	-45.413
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	3	Qassiarsuk	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.166	-45.519
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	4	Itilleq	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	61.004	-45.448
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	5	Ipiutaq	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.998	-45.713
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	6	Vatnahver	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.85	-45.382
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	7	Vatnahver	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.832	-45.468
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	8	Upernaviarsuk	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.756	-45.888
SRB-394	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	9	Upernaviarsuk	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1984	31/12/2012	29	28	0	Site	FALSE	60.757	-45.89
SRB-396	Human Land Use	Human Activity	Human	1	Western Siberia	Distance from City Centre	ULT	NO	NO	OBS	TRUE	FALSE	float	Distance from city centre (km)		TRUE	FALSE	1	1	01/01/2000	31/12/2014	15	15	0	Region	FALSE	67.2	74.839
SRB-40	Carbon Dioxide	Atmosphere	3 Carbon Dioxide	1	Abisko	High UV-B and High CO2	PROX	NO	NO	NRF	FALSE	FALSE	bool	Presence	TRUE	FALSE	FALSE	1	1	1993	2009	16	0	16	Site	FALSE	68.35	18.82
SRB-40	Light	Atmosphere	7 Light	1	Abisko	High UV-B	PROX	UV-B	NO	NRF	TRUE	FALSE	bool	Presence	TRUE	FALSE			0.083	1991	2009	18	0	18	Site	FALSE	68.35	18.82
SRB-403	Herbivory	Biotic	9 Herbivory	1	Skirvinjárga	Rodent Grazing Intensity	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.161	23.293
SRB-403	Herbivory	Biotic	9 Herbivory	2	Skirvinjárga Inland	Rodent Grazing Intensity	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.159	23.402
SRB-403	Herbivory	Biotic	9 Herbivory	3	Joatka Research Area	Rodent Grazing Intensity	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	69.801	23.961
SRB-403	Herbivory	Biotic	9 Herbivory	1	Skirvinjárga	Rodent Grazing Impact	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.161	23.293
SRB-403	Herbivory	Biotic	9 Herbivory	2	Skirvinjárga Inland	Rodent Grazing Impact	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.159	23.402
SRB-403	Herbivory	Biotic	9 Herbivory	3	Joatka Research Area	Rodent Grazing Impact	PROX	NO	NO	OBS	TRUE	FALSE	float	Percent damage		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	69.801	23.961
SRB-403	Herbivory	Biotic	9 Herbivory	1	Skirvinjárga	Herbivory	PROX	NO	NO	FAC	TRUE	FALSE	bool	Presence		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.161	23.293
SRB-403	Herbivory	Biotic	9 Herbivory	2	Skirvinjárga Inland	Herbivory	PROX	NO	NO	FAC	TRUE	FALSE	bool	Presence		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	70.159	23.402
SRB-403	Herbivory	Biotic	9 Herbivory	3	Joatka Research Area	Herbivory	PROX	NO	NO	FAC	TRUE	FALSE	bool	Presence		TRUE	FALSE	1	1	28/06/2011	30/07/2012	1.09	2	0	Site	FALSE	69.801	23.961
SRB-406	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	1	Arctic	Active Layer Depth	PROX	NO	NO	SPG	TRUE	FALSE	cat	Continuality		FALSE	N/A	N/A	N/A	01/01/2000	01/01/2000	0	1	0	Pan-Arctic	FALSE		
SRB-406	Fire	Atmosphere	4 Fire	1	Arctic	Fire	PROX	NO	NO	OBS	TRUE	FALSE	int	days		TRUE	FALSE	0.08	0.083	01/01/2000	31/12/2014	15	168	0	Pan-Arctic	FALSE		
SRB-409	Air Temp	Atmosphere	2 Air Temperature	1	Alexandra Fiord	Air Temperature	PROX	NO	NO	NRF	TRUE	FALSE	block	N/A		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	18	Site	FALSE	78.883	-75.917
SRB-413	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	1	Chokurdakh Scientific Tundra Station	Active Layer Thickness	PROX	NO	NO	OBS	TRUE	FALSE	float	cm		TRUE	FALSE	0.08	0.083	28/06/2013	30/07/2013	0.09	2	0	Site	FALSE	70.824	147.49
SRB-413	Soil K	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Exchangable Nutrient (K)	PROX	NO	NO	SPG	TRUE	FALSE	float	_g g_1resin		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	70.824	147.49
SRB-413	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Chokurdakh Scientific Tundra Station	Soil Moisture	PROX	NO	NO	OBS	TRUE	FALSE	float	percent		TRUE	FALSE	0.08	0.083	28/06/2013	30/07/2013	0.09	2	0	Site	FALSE	70.824	147.49
SRB-413	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Exchangable Nutrient (N-NH4)	PROX	NO	NO	SPG	TRUE	FALSE	float	_g g_1resin		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	70.824	147.49
SRB-413	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Exchangable Nutrient (N-NO3-)	PROX	NO	NO	SPG	TRUE	FALSE	float	_g g_1resin		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	70.824	147.49
SRB-413	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Exchangable Nutrient (N)	PROX	NO	NO	SPG	TRUE	FALSE	float	_g g_1resin		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	70.824	147.49
SRB-413	Soil Organic Matter	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Organic Layer Thickness	PROX	NO	NO	OBS	TRUE	FALSE	float	cm		TRUE	FALSE	0.08	0.083	28/06/2013	30/07/2013	0.09	2	0	Site	FALSE	70.824	147.49
SRB-413	Soil P	Soil Belowground Resources	14 Soil Belowground Resources	1	Chokurdakh Scientific Tundra Station	Exchangable Nutrient (P)	PROX	NO	NO	SPG	TRUE	FALSE	float	_g g_1resin		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	70.824	147.49
SRB-413	Soil Temperature	Soil Belowground Conditions	12 Soil Belowground Conditions	1	Chokurdakh Scientific Tundra Station	Soil Temperature	PROX	NO	NO	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	0.08	0.083	28/06/2013	30/07/2013	0.09	2	0	Site	FALSE	70.824	147.49
SRB-417	Snow Dynamics	Atmosphere	8 Snow	1	Daring Lake	Snow Depth	PROX	NO	NO	NRF	TRUE	FALSE	block	N/A		FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	4	Site	FALSE	64.867	-111.583
SRB-418	Air Temp	Atmosphere	2 Air Temperature	1	Kangerlussuaq	Air Temperature	PROX	NO	NO	FAC	TRUE	FALSE	float	DegC		TRUE	FALSE	0.08	0.083	01/01/2012	31/12/2014	3	12	0	Site	FALSE	67.1	-50.266
SRB-418	Growth Forms	Ecosystem Structure	Ecosystem Structure	1	Kangerlussuaq	Vegetation Type	ULT	NO	Vegetation Type	SPG	TRUE	FALSE	cat	N/A	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	FALSE	67.1	-50.266
SRB-425	Air Temp	Atmosphere	2 Air Temperature	1	Tromsøya University	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.687	18.97
SRB-425	Air Temp	Atmosphere	2 Air Temperature	2	Tromsøya Prestvannet	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.657	18.934
SRB-425	Air Temp	Atmosphere	2 Air Temperature	3	Kvaløya	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.736	18.594
SRB-425	Air Temp	Atmosphere	2 Air Temperature	4	Storelva Valley	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.604	19.29
SRB-425	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Tromsøya University	Precipitation: Total	PROX	NO	Precipitation Total	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.687	18.97
SRB-425	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	2	Tromsøya Prestvannet	Precipitation: Total	PROX	NO	Precipitation Total	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.657	18.934
SRB-425	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	3	Kvaløya	Precipitation: Total	PROX	NO	Precipitation Total	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.736	18.594
SRB-425	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	4	Storelva Valley	Precipitation: Total	PROX	NO	Precipitation Total	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/1925	31/12/2010	86	85	0	Site	FALSE	69.604	19.29
SRB-427	Air Temp	Atmosphere	2 Air Temperature	1	Kangerlussuaq	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC		TRUE	FALSE	1	1	01/01/2002	31/12/2013	12	11	0	Site	FALSE	67.111	-50.34
SRB-427	Air Temp	Atmosphere	2 Air Temperature	1	Kangerlussuaq	Growing Degree Days	PROX	NO	NO	OBS	TRUE	FALSE	int	Days		TRUE	FALSE	1	1	01/01/2002	31/12/2013	12	11	0	Site	FALSE	67.111	-50.34
SRB-427	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Kangerlussuaq	Precipitation: Total	PROX	NO	Precipitation Total	OBS	TRUE	FALSE	float	mm		TRUE	FALSE	1	1	01/01/2002	31/12/2013	12	11	0	Site	FALSE	67.111	-50.34
SRB-429	Herbivory	Biotic	9 Herbivory	1	Barrow	Herbivory	PROX	NO	NO	NRF	TRUE	FALSE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	50	Site	FALSE	71.283	-156.683
SRB-429	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Barrow	Soil Moisture	PROX	NO	NO	SPG	TRUE	FALSE	cat	Wet | Moist | Dry	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	1	0	Site	FALSE	71.283	-156.683
SRB-45	Air Temp	Atmosphere	2 Air Temperature	1	Daring Lake	Air Temperature	PROX	NO	NO	NRF	TRUE	FALSE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	6	Site	FALSE	64.867	-111.567
SRB-45	Herbivory	Biotic	9 Herbivory	1	Daring Lake	Herbivory: Mammals	PROX	Mammal	NO	NRF	TRUE	FALSE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	6	Site	FALSE	64.867	-111.567
SRB-45	Snow Dynamics	Atmosphere	8 Snow	1	Daring Lake	Snow Depth	PROX	NO	NO	NRF	TRUE	FALSE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	6	Site	FALSE	64.867	-111.567
SRB-45	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	1	Daring Lake	N Availability	PROX	NO	NO	NRF	TRUE	FALSE	cat	Low | High	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	6	Site	FALSE	64.867	-111.567
SRB-45	Soil P	Soil Belowground Resources	14 Soil Belowground Resources	1	Daring Lake	P Availability	PROX	NO	NO	NRF	TRUE	FALSE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	6	Site	FALSE	64.867	-111.567
SRB-46	Altitude	Topography	Topography	1	Kangiqsualujjuaq	Altitude	ULT	NO	NO	OBS	TRUE	FALSE	cat	0-20m | 20-70 | 70-120 | 120+	FALSE	TRUE	FALSE	39	39	1964	2003	39	2	0	Site	FALSE	58.711	-65.984
SRB-46	Exposure	Topography	Topography	1	Kangiqsualujjuaq	Exposure	ULT	NO	NO	OBS	TRUE	FALSE	cat	North | South | West | East | Overall	FALSE	TRUE	FALSE	39	39	1964	2003	39	2	0	Site	FALSE	58.711	-65.984
SRB-46	Slope	Topography	Topography	1	Kangiqsualujjuaq	Slope	ULT	NO	NO	OBS	TRUE	FALSE	cat	0-5deg | 5-15 | 15-30 | 30+	FALSE	TRUE	FALSE	39	39	1964	2003	39	2	0	Site	FALSE	58.711	-65.984
SRB-5	Physiographic Unit	Topography	Topography	1	Boniface River	Terrace or Hilltop	ULT	NO	NO	SPG	TRUE	FALSE	cat	Terrace | Hilltop	TRUE	TRUE	FALSE	51	51	1957	2008	51	2	0	Site	FALSE	57.75	-76.333
SRB-51	Light	Atmosphere	7 Light	1	Zackenberg	UV-B	PROX	UV-B	NO	FAC	TRUE	FALSE	cat	Control | Near-Ambient | Reduced	TRUE	TRUE	TRUE	TRUE	0.003	2004	2008	4	4	0	Site	FALSE	74.5	-21
SRB-55	Air Temp	Atmosphere	2 Air Temperature	1	Ny-Ålesund	Air Temperature	PROX	NO	NO	FAC	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	2004	2010	6	10	5	Site	FALSE	78.9	11.967
SRB-55	Air Temp	Atmosphere	2 Air Temperature	2	Ny-Ålesund	Air Temperature	PROX	NO	NO	FAC	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	2004	2010	6	10	5	Site	FALSE	78.9	12.167
SRB-55	Air Temp	Atmosphere	2 Air Temperature	3	Endalen	Air Temperature	PROX	NO	NO	FAC	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	2004	2010	6	10	5	Site	FALSE	78.183	15.733
SRB-55	Air Temp	Atmosphere	2 Air Temperature	4	Abisko	Air Temperature	PROX	NO	NO	FAC	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	2004	2010	6	10	5	Site	FALSE	68.333	18.85
SRB-56	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	1	Dalton Highway	Active Layer Depth	PROX	NO	NO			FALSE					N/A	N/A	N/A	N/A	N/A	N/A	1		Region	FALSE	69.108	-154.558
SRB-56	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	2	Colville River	Active Layer Depth	PROX	NO	NO			FALSE					N/A	N/A	N/A	N/A	N/A	N/A	1		Region	FALSE	68.7	-149.601
SRB-56	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	3	Nimiuktuk River	Active Layer Depth	PROX	NO	NO			FALSE					N/A	N/A	N/A	N/A	N/A	N/A	1		Region	FALSE	68.073	-161.283
SRB-56	Air Temp	Atmosphere	2 Air Temperature	1	Dalton Highway	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	69.108	-154.558
SRB-56	Air Temp	Atmosphere	2 Air Temperature	2	Colville River	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	68.7	-149.601
SRB-56	Air Temp	Atmosphere	2 Air Temperature	3	Nimiuktuk River	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	68.073	-161.283
SRB-56	Snow Dynamics	Atmosphere	8 Snow	1	Dalton Highway	Snow Depth (Light Sensor)	PROX	NO	NO	SPG		FALSE							0	2008	2010	2			Region	FALSE	69.108	-154.558
SRB-56	Snow Dynamics	Atmosphere	8 Snow	2	Colville River	Snow Depth (Light Sensor)	PROX	NO	NO	SPG		FALSE							0	2008	2010	2			Region	FALSE	68.7	-149.601
SRB-56	Snow Dynamics	Atmosphere	8 Snow	3	Nimiuktuk River	Snow Depth (Light Sensor)	PROX	NO	NO	SPG		FALSE							0	2008	2010	2			Region	FALSE	68.073	-161.283
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Dalton Highway	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	69.108	-154.558
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	2	Colville River	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	68.7	-149.601
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	3	Nimiuktuk River	Precipitation: Mean	PROX	NO	Precipitation Mean	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	1	1	1909	2010	101	101	0	Region	FALSE	68.073	-161.283
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Dalton Highway	Soil Moisture	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	69.108	-154.558
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	2	Colville River	Soil Moisture	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	68.7	-149.601
SRB-56	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	3	Nimiuktuk River	Soil Moisture	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	68.073	-161.283
SRB-56	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	1	Dalton Highway	N Availability	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	0			Region	FALSE	69.108	-154.558
SRB-56	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	2	Colville River	N Availability	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	0			Region	FALSE	68.7	-149.601
SRB-56	Soil N	Soil Belowground Resources	14 Soil Belowground Resources	3	Nimiuktuk River	N Availability	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	0			Region	FALSE	68.073	-161.283
SRB-56	Soil Temperature	Soil Belowground Conditions	12 Soil Belowground Conditions	1	Dalton Highway	Soil Temperature	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	69.108	-154.558
SRB-56	Soil Temperature	Soil Belowground Conditions	12 Soil Belowground Conditions	2	Colville River	Soil Temperature	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	68.7	-149.601
SRB-56	Soil Temperature	Soil Belowground Conditions	12 Soil Belowground Conditions	3	Nimiuktuk River	Soil Temperature	PROX	NO	NO	SPG		FALSE					N/A	N/A	N/A	N/A	N/A	N/A			Region	FALSE	68.073	-161.283
SRB-57	Air Temp	Atmosphere	2 Air Temperature	1	Varandei	Air Temperature	PROX	NO	NO	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	0.083	0.083	1961	2005	44	44	0	Site	FALSE	68.65	58.38
SRB-57	Air Temp	Atmosphere	2 Air Temperature	2	Laborovaya	Air Temperature	PROX	NO	NO	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	0.083	0.083	1961	2005	44	44	0	Site	FALSE	67.67	68
SRB-57	Air Temp	Atmosphere	2 Air Temperature	3	Yuribei River	Air Temperature	PROX	NO	NO	OBS	TRUE	FALSE	float	DegC	TRUE	TRUE	FALSE	0.083	0.083	1961	2005	44	44	0	Site	FALSE	68.91	70.23
SRB-57	Sea Ice Extent	Climatic Teleconnections	Sea Ice Extent	1	Varandei	Sea Ice Extent	ULT	NO	NO	OBS	TRUE	FALSE	float		TRUE	TRUE	FALSE	0.083	0.083	1978	2005	27	27	0	Site	FALSE	68.65	58.38
SRB-57	Sea Ice Extent	Climatic Teleconnections	Sea Ice Extent	2	Laborovaya	Sea Ice Extent	ULT	NO	NO	OBS	TRUE	FALSE	float		TRUE	TRUE	FALSE	0.083	0.083	1978	2005	27	27	0	Site	FALSE	67.67	68
SRB-57	Sea Ice Extent	Climatic Teleconnections	Sea Ice Extent	3	Yuribei River	Sea Ice Extent	ULT	NO	NO	OBS	TRUE	FALSE	float		TRUE	TRUE	FALSE	0.083	0.083	1978	2005	27	27	0	Site	FALSE	68.91	70.23
SRB-57	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	1	Varandei	Precipitation	PROX	NO	Precipitation	OBS	TRUE	FALSE	float	mm	TRUE	TRUE	FALSE	0.083	0.083	1961	2005	44	44	0	Site	FALSE	68.65	58.38
SRB-57	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	2	Laborovaya	Precipitation	PROX	NO	Precipitation	OBS	TRUE	FALSE	float	mm	TRUE	TRUE	FALSE	0.083	0.083	1961	2005	44	44	0	Site	FALSE	67.67	68
